InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,YearMonth
555199,21900,"KEY FOB , SHED",1,2011-06-01 12:05:00,0.65,14606.0,United Kingdom,06_2011
555199,84978,HANGING HEART JAR T-LIGHT HOLDER,1,2011-06-01 12:05:00,1.25,14606.0,United Kingdom,06_2011
555199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-06-01 12:05:00,2.95,14606.0,United Kingdom,06_2011
555199,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-01 12:05:00,1.65,14606.0,United Kingdom,06_2011
555199,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-06-01 12:05:00,1.65,14606.0,United Kingdom,06_2011
555200,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-06-01 12:05:00,3.25,17315.0,United Kingdom,06_2011
555200,47566,PARTY BUNTING,12,2011-06-01 12:05:00,4.95,17315.0,United Kingdom,06_2011
555200,21894,POTTING SHED SEED ENVELOPES,10,2011-06-01 12:05:00,1.25,17315.0,United Kingdom,06_2011
555200,21792,CLASSIC FRENCH STYLE BASKET GREEN ,3,2011-06-01 12:05:00,3.95,17315.0,United Kingdom,06_2011
555200,22151,PLACE SETTING WHITE HEART,48,2011-06-01 12:05:00,0.42,17315.0,United Kingdom,06_2011
555200,21447,12 IVORY ROSE PEG PLACE SETTINGS,12,2011-06-01 12:05:00,1.25,17315.0,United Kingdom,06_2011
555200,84970S,HANGING HEART ZINC T-LIGHT HOLDER,24,2011-06-01 12:05:00,0.85,17315.0,United Kingdom,06_2011
555200,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,16,2011-06-01 12:05:00,2.1,17315.0,United Kingdom,06_2011
555200,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2011-06-01 12:05:00,0.85,17315.0,United Kingdom,06_2011
555200,85127,SMALL SQUARE CUT GLASS CANDLESTICK,4,2011-06-01 12:05:00,4.95,17315.0,United Kingdom,06_2011
555200,22487,WHITE WOOD GARDEN PLANT LADDER,1,2011-06-01 12:05:00,9.95,17315.0,United Kingdom,06_2011
555200,23301,GARDENERS KNEELING PAD KEEP CALM ,10,2011-06-01 12:05:00,1.65,17315.0,United Kingdom,06_2011
555200,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,2011-06-01 12:05:00,1.65,17315.0,United Kingdom,06_2011
555201,22090,PAPER BUNTING RETROSPOT,6,2011-06-01 12:10:00,2.95,16969.0,United Kingdom,06_2011
555201,22083,PAPER CHAIN KIT RETROSPOT,6,2011-06-01 12:10:00,2.95,16969.0,United Kingdom,06_2011
555201,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-06-01 12:10:00,5.45,16969.0,United Kingdom,06_2011
555201,47590B,PINK HAPPY BIRTHDAY BUNTING,3,2011-06-01 12:10:00,5.45,16969.0,United Kingdom,06_2011
555201,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-06-01 12:10:00,0.55,16969.0,United Kingdom,06_2011
555201,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-06-01 12:10:00,0.55,16969.0,United Kingdom,06_2011
555201,22956,36 FOIL HEART CAKE CASES,6,2011-06-01 12:10:00,2.1,16969.0,United Kingdom,06_2011
555201,22955,36 FOIL STAR CAKE CASES ,6,2011-06-01 12:10:00,2.1,16969.0,United Kingdom,06_2011
555201,22222,CAKE PLATE LOVEBIRD WHITE,3,2011-06-01 12:10:00,4.95,16969.0,United Kingdom,06_2011
555201,22776,SWEETHEART CAKESTAND 3 TIER,1,2011-06-01 12:10:00,9.95,16969.0,United Kingdom,06_2011
555201,22128,PARTY CONES CANDY ASSORTED,12,2011-06-01 12:10:00,1.25,16969.0,United Kingdom,06_2011
555201,21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,24,2011-06-01 12:10:00,0.85,16969.0,United Kingdom,06_2011
555201,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-06-01 12:10:00,0.29,16969.0,United Kingdom,06_2011
555201,22333,RETROSPOT PARTY BAG + STICKER SET,8,2011-06-01 12:10:00,1.65,16969.0,United Kingdom,06_2011
555201,21122,SET/10 PINK POLKADOT PARTY CANDLES,24,2011-06-01 12:10:00,1.25,16969.0,United Kingdom,06_2011
555201,21124,SET/10 BLUE POLKADOT PARTY CANDLES,24,2011-06-01 12:10:00,1.25,16969.0,United Kingdom,06_2011
555201,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2011-06-01 12:10:00,1.25,16969.0,United Kingdom,06_2011
555201,21213,PACK OF 72 SKULL CAKE CASES,24,2011-06-01 12:10:00,0.55,16969.0,United Kingdom,06_2011
555201,20974,12 PENCILS SMALL TUBE SKULL,24,2011-06-01 12:10:00,0.65,16969.0,United Kingdom,06_2011
555201,21967,PACK OF 12 SKULL TISSUES,24,2011-06-01 12:10:00,0.29,16969.0,United Kingdom,06_2011
555201,21207,SKULL AND CROSSBONES  GARLAND ,12,2011-06-01 12:10:00,1.65,16969.0,United Kingdom,06_2011
555201,22085,PAPER CHAIN KIT SKULLS ,6,2011-06-01 12:10:00,2.95,16969.0,United Kingdom,06_2011
555201,17003,BROCADE RING PURSE ,36,2011-06-01 12:10:00,0.29,16969.0,United Kingdom,06_2011
555201,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-06-01 12:10:00,0.85,16969.0,United Kingdom,06_2011
555201,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-06-01 12:10:00,0.85,16969.0,United Kingdom,06_2011
555201,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-06-01 12:10:00,0.65,16969.0,United Kingdom,06_2011
555201,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,2011-06-01 12:10:00,0.65,16969.0,United Kingdom,06_2011
555202,85099B,JUMBO BAG RED RETROSPOT,2,2011-06-01 12:11:00,2.08,16813.0,United Kingdom,06_2011
555202,22377,BOTTLE BAG RETROSPOT ,2,2011-06-01 12:11:00,2.1,16813.0,United Kingdom,06_2011
555202,22381,TOY TIDY PINK POLKADOT,2,2011-06-01 12:11:00,2.1,16813.0,United Kingdom,06_2011
555202,22386,JUMBO BAG PINK POLKADOT,2,2011-06-01 12:11:00,2.08,16813.0,United Kingdom,06_2011
555202,21937,STRAWBERRY   PICNIC BAG,2,2011-06-01 12:11:00,2.95,16813.0,United Kingdom,06_2011
555202,85099B,JUMBO BAG RED RETROSPOT,4,2011-06-01 12:11:00,2.08,16813.0,United Kingdom,06_2011
555202,85099F,JUMBO BAG STRAWBERRY,2,2011-06-01 12:11:00,2.08,16813.0,United Kingdom,06_2011
555202,48185,DOORMAT FAIRY CAKE,1,2011-06-01 12:11:00,7.95,16813.0,United Kingdom,06_2011
555202,23284,DOORMAT KEEP CALM AND COME IN,1,2011-06-01 12:11:00,7.95,16813.0,United Kingdom,06_2011
555202,21043,APRON MODERN VINTAGE COTTON,2,2011-06-01 12:11:00,1.95,16813.0,United Kingdom,06_2011
555202,84596F,SMALL MARSHMALLOWS PINK BOWL,2,2011-06-01 12:11:00,0.42,16813.0,United Kingdom,06_2011
555202,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,2,2011-06-01 12:11:00,0.42,16813.0,United Kingdom,06_2011
555202,21556,CERAMIC STRAWBERRY MONEY BOX,1,2011-06-01 12:11:00,2.55,16813.0,United Kingdom,06_2011
555202,37446,MINI CAKE STAND WITH HANGING CAKES,1,2011-06-01 12:11:00,1.45,16813.0,United Kingdom,06_2011
555202,21787,RAIN PONCHO RETROSPOT,2,2011-06-01 12:11:00,0.85,16813.0,United Kingdom,06_2011
555202,82613A,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-06-01 12:11:00,1.25,16813.0,United Kingdom,06_2011
555202,37450,CERAMIC CAKE BOWL + HANGING CAKES,2,2011-06-01 12:11:00,2.95,16813.0,United Kingdom,06_2011
555202,47480,HANGING PHOTO CLIP ROPE LADDER,1,2011-06-01 12:11:00,1.65,16813.0,United Kingdom,06_2011
555202,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,1,2011-06-01 12:11:00,2.95,16813.0,United Kingdom,06_2011
555202,84978,HANGING HEART JAR T-LIGHT HOLDER,2,2011-06-01 12:11:00,1.25,16813.0,United Kingdom,06_2011
555202,22956,36 FOIL HEART CAKE CASES,1,2011-06-01 12:11:00,2.1,16813.0,United Kingdom,06_2011
555202,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,2,2011-06-01 12:11:00,1.45,16813.0,United Kingdom,06_2011
555202,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,2,2011-06-01 12:11:00,1.45,16813.0,United Kingdom,06_2011
555202,22068,BLACK PIRATE TREASURE CHEST,2,2011-06-01 12:11:00,1.65,16813.0,United Kingdom,06_2011
555202,84206C,CHAMPAGNE TRAY BLANK CARD,5,2011-06-01 12:11:00,0.19,16813.0,United Kingdom,06_2011
555202,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,2,2011-06-01 12:11:00,0.42,16813.0,United Kingdom,06_2011
555202,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,2,2011-06-01 12:11:00,0.65,16813.0,United Kingdom,06_2011
555202,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,2011-06-01 12:11:00,0.42,16813.0,United Kingdom,06_2011
555202,82613D,METAL SIGN CUPCAKE SINGLE HOOK,1,2011-06-01 12:11:00,1.25,16813.0,United Kingdom,06_2011
555202,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",1,2011-06-01 12:11:00,1.25,16813.0,United Kingdom,06_2011
555202,84663A,GRASS HOPPER WOODEN WALL CLOCK ,1,2011-06-01 12:11:00,5.95,16813.0,United Kingdom,06_2011
555202,84660A,WHITE STITCHED WALL CLOCK,1,2011-06-01 12:11:00,3.75,16813.0,United Kingdom,06_2011
555202,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-06-01 12:11:00,0.65,16813.0,United Kingdom,06_2011
555202,37448,CERAMIC CAKE DESIGN SPOTTED MUG,1,2011-06-01 12:11:00,1.49,16813.0,United Kingdom,06_2011
555203,22912,YELLOW COAT RACK PARIS FASHION,6,2011-06-01 12:13:00,4.95,17191.0,United Kingdom,06_2011
555203,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-06-01 12:13:00,4.15,17191.0,United Kingdom,06_2011
555203,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,8,2011-06-01 12:13:00,2.95,17191.0,United Kingdom,06_2011
555203,82551,LAUNDRY 15C METAL SIGN,2,2011-06-01 12:13:00,1.45,17191.0,United Kingdom,06_2011
555203,82552,WASHROOM METAL SIGN,2,2011-06-01 12:13:00,1.45,17191.0,United Kingdom,06_2011
555203,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-06-01 12:13:00,2.55,17191.0,United Kingdom,06_2011
555203,22832,BROCANTE SHELF WITH HOOKS,1,2011-06-01 12:13:00,10.75,17191.0,United Kingdom,06_2011
555203,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-01 12:13:00,2.95,17191.0,United Kingdom,06_2011
555203,22212,FOUR HOOK  WHITE LOVEBIRDS,4,2011-06-01 12:13:00,2.1,17191.0,United Kingdom,06_2011
555203,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,3,2011-06-01 12:13:00,0.83,17191.0,United Kingdom,06_2011
555203,23281,FOLDING BUTTERFLY MIRROR RED  ,3,2011-06-01 12:13:00,0.83,17191.0,United Kingdom,06_2011
555203,23282,FOLDING BUTTERFLY MIRROR IVORY ,6,2011-06-01 12:13:00,0.83,17191.0,United Kingdom,06_2011
555203,23162,REGENCY TEA STRAINER,1,2011-06-01 12:13:00,3.75,17191.0,United Kingdom,06_2011
555203,21591,COSY HOUR CIGAR BOX MATCHES ,1,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-06-01 12:13:00,5.95,17191.0,United Kingdom,06_2011
555203,21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3,2011-06-01 12:13:00,2.55,17191.0,United Kingdom,06_2011
555203,82578,KITCHEN METAL SIGN,7,2011-06-01 12:13:00,0.55,17191.0,United Kingdom,06_2011
555203,82581,TOILET METAL SIGN,2,2011-06-01 12:13:00,0.55,17191.0,United Kingdom,06_2011
555203,82580,BATHROOM METAL SIGN,2,2011-06-01 12:13:00,0.55,17191.0,United Kingdom,06_2011
555203,23253,16 PIECE CUTLERY SET PANTRY DESIGN,1,2011-06-01 12:13:00,15.95,17191.0,United Kingdom,06_2011
555203,22500,SET OF 2 TINS JARDIN DE PROVENCE,2,2011-06-01 12:13:00,4.95,17191.0,United Kingdom,06_2011
555203,22672,FRENCH BATHROOM SIGN BLUE METAL,3,2011-06-01 12:13:00,1.65,17191.0,United Kingdom,06_2011
555203,22675,FRENCH KITCHEN SIGN BLUE METAL,4,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,84836,ZINC METAL HEART DECORATION,5,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,22335,HEART DECORATION PAINTED ZINC ,6,2011-06-01 12:13:00,0.65,17191.0,United Kingdom,06_2011
555203,21390,FILIGRIS HEART WITH BUTTERFLY,7,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,21272,SALLE DE BAIN HOOK,6,2011-06-01 12:13:00,1.25,17191.0,United Kingdom,06_2011
555203,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-06-01 12:13:00,2.89,17191.0,United Kingdom,06_2011
555203,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,4,2011-06-01 12:13:00,3.29,17191.0,United Kingdom,06_2011
555203,21136,PAINTED METAL PEARS ASSORTED,4,2011-06-01 12:13:00,1.69,17191.0,United Kingdom,06_2011
555203,84849D,HOT BATHS SOAP HOLDER,3,2011-06-01 12:13:00,1.69,17191.0,United Kingdom,06_2011
555203,47566,PARTY BUNTING,3,2011-06-01 12:13:00,4.95,17191.0,United Kingdom,06_2011
555203,22721,SET OF 3 CAKE TINS SKETCHBOOK,2,2011-06-01 12:13:00,4.95,17191.0,United Kingdom,06_2011
555203,21034,REX CASH+CARRY JUMBO SHOPPER,5,2011-06-01 12:13:00,0.95,17191.0,United Kingdom,06_2011
555207,23100,SILVER BELLS TABLE DECORATION,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,23101,SILVER STARS TABLE DECORATION,12,2011-06-01 12:19:00,0.83,16818.0,United Kingdom,06_2011
555207,23103,JINGLE BELL HEART DECORATION,24,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,23112,PARISIENNE CURIO CABINET,2,2011-06-01 12:19:00,7.5,16818.0,United Kingdom,06_2011
555207,23214,JINGLE BELL HEART ANTIQUE GOLD,12,2011-06-01 12:19:00,2.08,16818.0,United Kingdom,06_2011
555207,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-06-01 12:19:00,2.08,16818.0,United Kingdom,06_2011
555207,21090,SET/6 COLLAGE PAPER PLATES,12,2011-06-01 12:19:00,0.39,16818.0,United Kingdom,06_2011
555207,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,23055,IVORY CHANDELIER T-LIGHT HOLDER,3,2011-06-01 12:19:00,6.25,16818.0,United Kingdom,06_2011
555207,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,12,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,22102,MIRROR MOSAIC T-LIGHT HOLDER ,6,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,12,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2011-06-01 12:19:00,2.95,16818.0,United Kingdom,06_2011
555207,21135,VICTORIAN  METAL POSTCARD SPRING,8,2011-06-01 12:19:00,1.69,16818.0,United Kingdom,06_2011
555207,22469,HEART OF WICKER SMALL,12,2011-06-01 12:19:00,1.65,16818.0,United Kingdom,06_2011
555207,22470,HEART OF WICKER LARGE,12,2011-06-01 12:19:00,2.95,16818.0,United Kingdom,06_2011
555207,22156,HEART DECORATION WITH PEARLS ,12,2011-06-01 12:19:00,0.85,16818.0,United Kingdom,06_2011
555207,20830,SILVER PHOTO FRAME,6,2011-06-01 12:19:00,2.1,16818.0,United Kingdom,06_2011
555207,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2011-06-01 12:19:00,1.25,16818.0,United Kingdom,06_2011
555207,22393,PAPERWEIGHT VINTAGE COLLAGE,6,2011-06-01 12:19:00,2.55,16818.0,United Kingdom,06_2011
555213,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-06-01 12:22:00,1.06,13094.0,United Kingdom,06_2011
555213,22791,T-LIGHT GLASS FLUTED ANTIQUE,72,2011-06-01 12:22:00,1.06,13094.0,United Kingdom,06_2011
555232,21892,TRADITIONAL WOODEN CATCH CUP GAME ,30,2011-06-01 12:33:00,1.25,14597.0,United Kingdom,06_2011
555232,21891,TRADITIONAL WOODEN SKIPPING ROPE,30,2011-06-01 12:33:00,1.45,14597.0,United Kingdom,06_2011
555232,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,58,2011-06-01 12:33:00,1.45,14597.0,United Kingdom,06_2011
555233,21089,SET/6 GREEN SPRING PAPER CUPS,12,2011-06-01 12:46:00,0.19,13917.0,United Kingdom,06_2011
555233,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-06-01 12:46:00,2.95,13917.0,United Kingdom,06_2011
555233,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-06-01 12:46:00,9.95,13917.0,United Kingdom,06_2011
555233,22110,BIRD HOUSE HOT WATER BOTTLE,6,2011-06-01 12:46:00,2.55,13917.0,United Kingdom,06_2011
555233,22595,GINGHAM HEART DECORATION,12,2011-06-01 12:46:00,0.85,13917.0,United Kingdom,06_2011
555234,48185,DOORMAT FAIRY CAKE,3,2011-06-01 12:54:00,7.95,14515.0,United Kingdom,06_2011
555234,48194,DOORMAT HEARTS,6,2011-06-01 12:54:00,7.95,14515.0,United Kingdom,06_2011
555234,48188,DOORMAT WELCOME PUPPIES,2,2011-06-01 12:54:00,7.95,14515.0,United Kingdom,06_2011
555234,22189,CREAM HEART CARD HOLDER,10,2011-06-01 12:54:00,3.95,14515.0,United Kingdom,06_2011
555234,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-06-01 12:54:00,1.25,14515.0,United Kingdom,06_2011
555234,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,96,2011-06-01 12:54:00,0.65,14515.0,United Kingdom,06_2011
555234,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,1,2011-06-01 12:54:00,0.85,14515.0,United Kingdom,06_2011
555234,22907,PACK OF 20 NAPKINS PANTRY DESIGN,2,2011-06-01 12:54:00,0.85,14515.0,United Kingdom,06_2011
555234,85099B,JUMBO BAG RED RETROSPOT,10,2011-06-01 12:54:00,2.08,14515.0,United Kingdom,06_2011
555234,23202,JUMBO BAG VINTAGE LEAF,10,2011-06-01 12:54:00,2.08,14515.0,United Kingdom,06_2011
555234,23201,JUMBO BAG ALPHABET,6,2011-06-01 12:54:00,2.08,14515.0,United Kingdom,06_2011
555234,23057,BEADED CHANDELIER T-LIGHT HOLDER,5,2011-06-01 12:54:00,4.95,14515.0,United Kingdom,06_2011
555234,23203,JUMBO BAG DOILEY PATTERNS,9,2011-06-01 12:54:00,2.08,14515.0,United Kingdom,06_2011
555234,23200,JUMBO BAG PEARS,10,2011-06-01 12:54:00,2.08,14515.0,United Kingdom,06_2011
C555239,22722,SET OF 6 SPICE TINS PANTRY DESIGN,-1,2011-06-01 13:00:00,3.95,15039.0,United Kingdom,06_2011
555240,22668,PINK BABY BUNTING,5,2011-06-01 13:07:00,2.95,15039.0,United Kingdom,06_2011
555240,21242,RED RETROSPOT PLATE ,4,2011-06-01 13:07:00,1.69,15039.0,United Kingdom,06_2011
555240,20676,RED RETROSPOT BOWL,12,2011-06-01 13:07:00,1.25,15039.0,United Kingdom,06_2011
555240,21238,RED RETROSPOT CUP,4,2011-06-01 13:07:00,0.85,15039.0,United Kingdom,06_2011
555240,21977,PACK OF 60 PINK PAISLEY CAKE CASES,4,2011-06-01 13:07:00,0.55,15039.0,United Kingdom,06_2011
555240,22916,HERB MARKER THYME,1,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22920,HERB MARKER BASIL,2,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22921,HERB MARKER CHIVES ,2,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22917,HERB MARKER ROSEMARY,2,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22919,HERB MARKER MINT,2,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22918,HERB MARKER PARSLEY,2,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22357,KINGS CHOICE BISCUIT TIN,1,2011-06-01 13:07:00,4.25,15039.0,United Kingdom,06_2011
555240,21213,PACK OF 72 SKULL CAKE CASES,5,2011-06-01 13:07:00,0.55,15039.0,United Kingdom,06_2011
555240,22197,SMALL POPCORN HOLDER,4,2011-06-01 13:07:00,0.85,15039.0,United Kingdom,06_2011
555240,21462,"NURSERY A,B,C PAINTED LETTERS",1,2011-06-01 13:07:00,6.75,15039.0,United Kingdom,06_2011
555240,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,4,2011-06-01 13:07:00,8.5,15039.0,United Kingdom,06_2011
555240,71053,WHITE METAL LANTERN,1,2011-06-01 13:07:00,3.75,15039.0,United Kingdom,06_2011
555240,21973,SET OF 36 MUSHROOM PAPER DOILIES,7,2011-06-01 13:07:00,1.45,15039.0,United Kingdom,06_2011
555240,21987,PACK OF 6 SKULL PAPER CUPS,5,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,22316,200 BENDY SKULL STRAWS,2,2011-06-01 13:07:00,1.25,15039.0,United Kingdom,06_2011
555240,21988,PACK OF 6 SKULL PAPER PLATES,3,2011-06-01 13:07:00,0.85,15039.0,United Kingdom,06_2011
555240,21989,PACK OF 20 SKULL PAPER NAPKINS,5,2011-06-01 13:07:00,0.85,15039.0,United Kingdom,06_2011
555240,21086,SET/6 RED SPOTTY PAPER CUPS,3,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,23206,LUNCH BAG APPLE DESIGN,2,2011-06-01 13:07:00,1.65,15039.0,United Kingdom,06_2011
555240,22383,LUNCH BAG SUKI DESIGN ,4,2011-06-01 13:07:00,1.65,15039.0,United Kingdom,06_2011
555240,20727,LUNCH BAG  BLACK SKULL.,3,2011-06-01 13:07:00,1.65,15039.0,United Kingdom,06_2011
555240,84212,"ASSORTED FLOWER COLOUR ""LEIS""",48,2011-06-01 13:07:00,0.65,15039.0,United Kingdom,06_2011
555240,47599B,BLUE PARTY BAGS ,3,2011-06-01 13:07:00,2.1,15039.0,United Kingdom,06_2011
555240,47599A,PINK PARTY BAGS,8,2011-06-01 13:07:00,2.1,15039.0,United Kingdom,06_2011
555240,22690,DOORMAT HOME SWEET HOME BLUE ,1,2011-06-01 13:07:00,7.95,15039.0,United Kingdom,06_2011
555240,48194,DOORMAT HEARTS,1,2011-06-01 13:07:00,7.95,15039.0,United Kingdom,06_2011
555241,22824,3 TIER SWEETHEART GARDEN SHELF,1,2011-06-01 13:32:00,35.95,14377.0,United Kingdom,06_2011
555241,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-06-01 13:32:00,9.95,14377.0,United Kingdom,06_2011
555241,22784,LANTERN CREAM GAZEBO ,24,2011-06-01 13:32:00,4.25,14377.0,United Kingdom,06_2011
555241,22427,ENAMEL FLOWER JUG CREAM,3,2011-06-01 13:32:00,5.95,14377.0,United Kingdom,06_2011
555241,22783,SET 3 WICKER OVAL BASKETS W LIDS,1,2011-06-01 13:32:00,19.95,14377.0,United Kingdom,06_2011
555241,22791,T-LIGHT GLASS FLUTED ANTIQUE,60,2011-06-01 13:32:00,1.25,14377.0,United Kingdom,06_2011
555241,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-06-01 13:32:00,7.95,14377.0,United Kingdom,06_2011
555242,48138,DOORMAT UNION FLAG,2,2011-06-01 13:40:00,7.95,16424.0,United Kingdom,06_2011
555242,23134,LARGE ZINC HEART WALL ORGANISER,2,2011-06-01 13:40:00,8.25,16424.0,United Kingdom,06_2011
555242,84946,ANTIQUE SILVER T-LIGHT GLASS,24,2011-06-01 13:40:00,1.25,16424.0,United Kingdom,06_2011
555242,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-06-01 13:40:00,1.69,16424.0,United Kingdom,06_2011
555242,71459,HANGING JAM JAR T-LIGHT HOLDER,36,2011-06-01 13:40:00,0.85,16424.0,United Kingdom,06_2011
555243,22470,HEART OF WICKER LARGE,12,2011-06-01 13:52:00,2.95,13475.0,United Kingdom,06_2011
555243,22469,HEART OF WICKER SMALL,12,2011-06-01 13:52:00,1.65,13475.0,United Kingdom,06_2011
555243,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-06-01 13:52:00,2.95,13475.0,United Kingdom,06_2011
555243,21733,RED HANGING HEART T-LIGHT HOLDER,6,2011-06-01 13:52:00,2.95,13475.0,United Kingdom,06_2011
555243,22804,CANDLEHOLDER PINK HANGING HEART,6,2011-06-01 13:52:00,2.95,13475.0,United Kingdom,06_2011
555243,23078,ICE CREAM PEN LIP GLOSS ,24,2011-06-01 13:52:00,1.25,13475.0,United Kingdom,06_2011
555243,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-06-01 13:52:00,1.25,13475.0,United Kingdom,06_2011
C555244,22796,PHOTO FRAME 3 CLASSIC HANGING,-4,2011-06-01 14:11:00,9.95,12779.0,Poland,06_2011
C555244,22061,LARGE CAKE STAND  HANGING STRAWBERY,-1,2011-06-01 14:11:00,9.95,12779.0,Poland,06_2011
C555244,21929,JUMBO BAG PINK VINTAGE PAISLEY,-2,2011-06-01 14:11:00,2.08,12779.0,Poland,06_2011
555245,62018,SOMBRERO ,1,2011-06-01 14:12:00,1.95,14800.0,United Kingdom,06_2011
555245,22474,SPACEBOY TV DINNER TRAY,1,2011-06-01 14:12:00,4.95,14800.0,United Kingdom,06_2011
555245,23193,BUFFALO BILL TREASURE BOOK BOX,1,2011-06-01 14:12:00,2.25,14800.0,United Kingdom,06_2011
555245,23176,ABC TREASURE BOOK BOX ,1,2011-06-01 14:12:00,2.25,14800.0,United Kingdom,06_2011
555245,22440,BALLOON WATER BOMB PACK OF 35,10,2011-06-01 14:12:00,0.42,14800.0,United Kingdom,06_2011
